"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.764846880E0,-2.334496498E0,-1.901687622E0,-6.027317047E-1
7.784748166E0,-1.145593643E0,-8.099421263E-1,-5.183105469E-1
7.804634315E0,-1.843447685E-1,-1.488070250E0,5.158243179E-1
7.824524046E0,-6.567802429E-1,-1.316103697E0,1.933895111E0
7.844412677E0,-2.200314283E0,-1.031590223E0,4.319343567E0
7.864274942E0,-3.435817957E0,-1.441432357E0,4.826658249E0
7.884197753E0,-2.796658516E0,-1.713050961E0,4.691985130E0
7.904075317E0,-2.181437016E-1,-1.672808528E0,3.178696632E0
7.923964926E0,1.612489223E-1,-9.854125977E-2,1.042974472E0
7.943840455E0,7.179403305E-2,-2.299796343E-1,-6.100435257E-1
7.963728558E0,-1.266705036E0,-8.500665426E-1,-2.563993931E0
7.983616742E0,-3.224034071E0,-7.609581947E-2,-4.344642162E0
8.003504926E0,-3.198018074E0,1.215559363E0,-4.290053844E0
8.023393110E0,-2.015345097E0,1.060538054E0,-3.377389908E0
8.043281213E0,-1.242631674E-1,2.858053148E-2,-2.015049934E0
8.063169437E0,-1.279433966E-1,-5.555509329E-1,-2.306747437E-1
8.083042363E0,-1.660155177E0,2.439141273E-3,1.809453011E0
8.102940272E0,-2.186553001E0,2.233889699E-1,3.179932594E0
8.122844854E0,-1.943231583E0,6.157544255E-1,3.303603172E0
8.142737717E0,-1.660553217E0,7.906055450E-2,2.002062798E0
8.162594936E0,-1.343428612E0,-5.018620491E-1,8.496036530E-1
8.182497158E0,-1.226933479E0,-4.816813469E-1,-1.144285202E-1
8.202380338E0,-1.275095224E0,1.373418570E-1,-2.631654739E-1
8.222273445E0,-1.081425190E0,-4.125475883E-2,-1.133358955E0
8.242161426E0,-7.798880339E-1,-3.204059601E-1,-2.307289124E0
8.262061980E0,-7.508391738E-1,-3.397748470E-1,-1.861331940E0
8.281952239E0,-9.650100470E-1,7.061827183E-2,6.545734406E-2
8.301840098E0,-4.099674225E-1,-2.910724878E-1,1.216444016E0
8.321727020E0,-6.086336374E-1,-1.653437614E-1,1.412507057E0
8.341603608E0,-4.076498151E-1,-8.135628700E-2,2.428743362E0
8.361491995E0,-2.014901936E-1,-4.096269608E-2,1.679635048E0
8.381378715E0,-6.131361723E-1,4.899895191E-2,5.686731339E-1
8.401268405E0,-7.802504301E-1,2.495272160E-1,-5.532236099E-1
8.421156508E0,-1.322924197E-1,6.277172565E-1,3.370218277E-1
8.441029026E0,7.890205383E-1,7.154333591E-2,8.336963654E-1
8.460932672E0,1.190540314E0,-2.267515659E-2,9.620122910E-1
8.480820775E0,4.670553207E-1,4.160118103E-1,-3.606891632E-2
8.500709163E0,2.263045311E-2,8.679771423E-2,-2.332299232E0
8.520597428E0,-4.598679543E-1,2.653934360E-1,-2.750879288E0
8.540485531E0,7.601904869E-2,9.773814678E-2,-1.942055225E0
8.560373756E0,3.799642324E-1,-9.810364246E-2,-1.512942314E0
8.580261655E0,3.828386664E-1,-2.929811478E-1,-6.540098190E-1
8.600161558E0,1.410894990E-1,-5.749382973E-1,8.364582062E-2
8.620054869E0,3.914214969E-1,-7.203514576E-1,1.095127106E0
8.639937275E0,3.727384210E-1,-1.085078120E0,1.972089767E0
8.659814595E0,3.776475191E-1,-9.755393267E-1,2.062417984E0
8.679704528E0,2.695251107E-1,-9.481549263E-1,1.076229095E0
8.699589579E0,2.838799953E-1,-7.966985703E-1,-2.699851990E-1
8.719479025E0,3.168536425E-1,-6.124874353E-1,-1.001235962E0
8.739367412E0,5.458148718E-1,-4.091795683E-1,-6.815109253E-1
8.759268576E0,6.790503263E-1,-2.460819483E-1,-8.537673950E-2
8.779155662E0,6.671893597E-1,1.427955627E-1,1.311950684E-1
8.799043317E0,6.406238079E-1,1.925654411E-1,-3.795289993E-1
8.818932966E0,7.819311619E-1,1.865539551E-1,-5.549259186E-1
8.838821476E0,5.552593470E-1,5.256958008E-1,-4.042329788E-1
8.858708764E0,4.306006432E-1,3.451776505E-1,-1.993265152E-1
8.878596989E0,1.258355379E-1,2.259345055E-1,-7.501029968E-2
8.898466497E0,-1.816767454E-1,9.401416779E-2,-1.339273453E-1
8.918372706E0,-2.997144461E-1,2.788170576E-1,-7.388877869E-2
8.938248887E0,-6.054147482E-1,-1.512629986E-1,-2.050399780E-3
8.958135525E0,-5.149908066E-1,-3.313474655E-1,4.165182114E-1
8.978023749E0,-1.079920769E0,1.534284353E-1,8.536939621E-1
8.997913398E0,-1.287415385E0,-1.594436169E-2,6.621379852E-1
9.017801542E0,-1.550318718E0,1.286065578E-2,4.022674561E-1
9.037689807E0,-1.689557433E0,-9.945511818E-3,2.800874710E-1
9.057577015E0,-1.294499397E0,-8.626437187E-2,1.930913925E-1
9.077464507E0,-7.031096220E-1,5.886876583E-2,1.550855637E-1
9.097352691E0,-2.229572535E-1,4.644739628E-2,-2.450561523E-2
9.117240794E0,1.347638369E-1,7.237911224E-2,-2.332983017E-1
9.137129059E0,6.095393896E-1,1.013847589E-1,-2.558221817E-1
9.157017854E0,7.142335176E-1,-7.702112198E-2,-1.435832977E-1
9.176906689E0,6.740233898E-1,-2.248716354E-2,-1.861190796E-1
9.196795239E0,8.391883373E-1,1.686930656E-2,-3.149490356E-1
9.216683301E0,7.508250475E-1,-5.102455616E-2,-3.368749619E-1
9.236571200E0,4.131011963E-1,-1.183695793E-1,-1.107883453E-2
9.256453729E0,2.497892380E-1,-5.805957317E-2,-1.797361374E-1
9.276343906E0,3.173464537E-1,4.262971878E-2,-9.729766846E-1
9.296248489E0,-2.153742313E-2,2.771048546E-1,-9.897098541E-1
9.316136184E0,1.907653809E-1,2.625349760E-1,1.681060791E-1
9.336024246E0,4.544588327E-1,8.417642117E-2,1.014000893E0
9.355913489E0,6.728483438E-1,-1.113303900E-1,1.323583603E0
9.375782548E0,5.465165377E-1,-2.089245319E-1,1.155127525E0
9.395689775E0,2.080813646E-1,-1.522865295E-1,1.256302834E0
9.415577837E0,2.851314545E-1,-1.068526506E-1,-5.303173065E-1
9.435437579E0,5.375466347E-1,-1.550881863E-1,-6.258392334E-1
9.455341185E0,1.080083966E0,1.356899738E-2,3.995523453E-1
9.475229287E0,1.978404284E0,1.072853565E0,2.975658417E0
9.495117309E0,1.773782492E0,1.321207404E0,8.147239685E-1
9.515006998E0,5.044503212E-1,2.184131742E-1,-2.747383118E-1
9.534893880E0,5.844697952E-1,-5.370138884E-1,1.645240784E-1
9.554762981E0,4.079594612E-1,-1.107553244E0,-1.718605042E0
9.574670167E0,-1.718338490E0,-7.940810323E-1,-6.955676079E0
9.594571453E0,-5.997143269E0,2.975367546E0,-2.726612091E-1
9.614459515E0,-6.109253407E0,3.018124819E0,1.079850197E0
9.634332278E0,-3.428349018E0,1.153338909E0,-2.636974335E0
9.654222781E0,5.708231926E-1,-3.503311634E0,-2.281366348E0
9.674110965E0,2.651581764E0,-5.392621994E0,-2.086524963E-1
9.694001835E0,-3.551678658E-1,9.343743324E-2,3.376071930E0
9.713871709E0,4.397819042E-1,2.760070562E-1,3.186328888E0
9.733760015E0,1.567046881E0,-8.243863583E-1,3.253251076E0
9.753663580E0,2.359017849E0,-2.427848816E0,2.653514862E0
9.773551845E0,1.072978497E0,-1.513460159E0,2.140693665E0
9.793439948E0,-8.464109898E-1,-3.518556356E-1,7.161579132E-1
9.813328132E0,4.869914055E-2,-1.158972740E0,-4.097166061E-1
9.833216357E0,1.319417953E-1,-1.968373537E0,9.421768188E-1
9.853098559E0,-6.986665726E-1,-4.321672916E-1,1.016449928E0
9.872988005E0,-7.776288986E-1,1.080706835E0,-2.487908840E0
9.892875090E0,7.586860657E-2,1.047283888E0,-3.787445068E0
9.912779876E0,6.051163673E-1,-6.667609215E-1,-1.433897018E0
9.932642059E0,1.917953491E-1,-4.835219979E-1,8.634099960E-1
9.952544118E0,-5.493795872E-1,9.309356213E-1,1.194793701E0
9.972432384E0,-7.400557995E-1,1.837452173E0,-8.956699371E-1
9.992320486E0,-1.011577368E0,1.918259740E0,-2.201792240E0
1.001220835E1,-1.667454004E0,1.324615240E0,-7.335977554E-1
1.003209665E1,-1.257334709E0,1.311255455E0,1.547353745E0
1.005198724E1,-9.155824184E-1,1.507693768E0,3.835268021E-1
1.007187420E1,1.581362247E0,-1.183351040E0,-3.039417267E0
1.009177569E1,2.139431477E0,-7.324448824E-1,-4.786839485E-1
1.011166155E1,1.622702599E0,1.060581207E-2,3.552570343E-1
1.013155149E1,-4.030442238E-1,1.111333847E0,-6.776809692E-2
1.015142686E1,-5.009727478E-1,8.602474928E-1,-1.429446220E0
1.017131899E1,6.742305756E-1,2.909492850E-1,-2.300385952E0
1.019120310E1,1.200701714E0,1.377439499E-2,-2.047843456E0
1.021107696E1,1.474394798E0,-5.295362473E-1,-1.167192459E-1
1.023097947E1,-1.075851679E0,2.122992277E-1,-2.713642120E-1
1.025088112E1,-5.265092850E-1,-4.634011984E-1,2.848594666E0
1.027076886E1,-1.634948254E0,-2.099816799E0,2.877864838E0
1.029062726E1,-1.263981342E0,-1.702269435E0,1.350825310E0
1.031052667E1,-1.249976635E0,-5.328917503E-1,-3.170394897E-2
1.033042059E1,-1.737283707E0,-1.783622503E-1,-4.297552109E-1
1.035030874E1,-1.057567120E0,-2.324784994E-1,-7.802414894E-1
1.037019692E1,-5.372858047E-2,-1.321283579E-1,-3.708076477E-1
1.039008572E1,7.260003090E-1,-1.742405891E-1,2.197294235E-1
1.040998725E1,1.199979305E0,-4.029210806E-1,3.901481628E-1
1.042987246E1,8.290381432E-1,-4.176592827E-2,1.196832657E0
1.044974949E1,8.871192932E-1,1.148360968E-1,6.350831985E-1
1.046963748E1,5.100271702E-1,-1.116467714E-1,-1.117877960E-1
1.048952574E1,-6.951642036E-2,-2.709360123E-1,-4.653072357E-1
1.050941417E1,-1.634051800E-1,-2.211228609E-1,-5.071964264E-1
1.052930231E1,-2.702655792E-1,4.409884214E-1,7.699012756E-2
1.054919042E1,-5.085284710E-1,2.457380295E-2,1.897306442E-1
1.056907913E1,-2.738714218E-1,-3.710393906E-1,2.758884430E-1
1.058897915E1,-5.561187267E-1,8.091819286E-2,4.293203354E-1
1.060886831E1,2.564792633E-1,1.347886324E-1,3.804206848E-2
1.062874303E1,6.558537483E-2,5.149536133E-1,1.308631897E-1
1.064863585E1,1.052374840E-1,5.166242123E-1,1.822252274E-1
1.066851940E1,3.917765617E-1,-1.101924181E-1,-2.300367355E-1
1.068840738E1,2.178282738E-1,-2.922463417E-2,-2.788238525E-1
1.070829552E1,2.396533489E-1,-7.816255093E-2,-4.510383606E-1
1.072818391E1,2.912449837E-1,-6.698477268E-2,-4.719963074E-1
1.074808174E1,1.712615490E-1,-4.134213924E-2,-2.314138412E-1
1.076797163E1,8.089184761E-2,-9.357392788E-2,1.152219772E-1
1.078786079E1,1.124656200E-1,-2.032183409E-1,3.025827408E-1
1.080774796E1,5.334193707E-1,-6.132439375E-1,-4.099712372E-1
1.082763602E1,-1.077809334E-1,3.477442265E-2,1.572513580E-1
1.084752376E1,-2.594096661E-1,1.042160988E-1,1.494026184E-1
1.086740868E1,-1.681020260E-1,-6.102347374E-2,5.128192902E-2
1.088729980E1,-1.643595695E-1,3.864789009E-2,-9.555816650E-3
1.090718827E1,-2.681665421E-1,1.103911400E-1,6.145000458E-2
1.092707828E1,-2.397606373E-1,3.871536255E-2,2.402305603E-3
1.094693835E1,-2.515993118E-1,1.253869534E-1,2.218532562E-1
1.096684171E1,-1.315174103E-1,2.578842640E-2,1.726369858E-1
1.098673002E1,-1.534960270E-1,3.036296368E-2,-9.571838379E-2
1.100661836E1,-2.121238708E-1,1.288830042E-1,1.290855408E-1
1.102650634E1,-2.201349735E-1,1.279042959E-1,-1.538391113E-1
1.104639457E1,-1.321554184E-1,9.571003914E-2,-1.454668045E-1
1.106628259E1,-1.590180397E-2,5.768251419E-2,-1.802291870E-1
1.108618489E1,2.101254463E-2,-1.609802246E-2,3.677368164E-3
1.110604736E1,-1.314895153E-1,8.904814720E-3,1.182527542E-1
1.112595976E1,-1.042311192E-1,-2.209579945E-2,2.353754044E-1
1.114583968E1,-4.009509087E-2,-2.406716347E-3,1.206588745E-1
1.116572327E1,8.680605888E-2,1.966500282E-2,-6.254196167E-2
1.118561178E1,1.883661747E-1,2.219283581E-2,-1.629295349E-1
1.120549988E1,3.495883942E-2,6.576776505E-3,-1.107978821E-2
1.122538782E1,-3.194284439E-2,-4.658353329E-2,-3.887844086E-2
1.124526176E1,-1.231694221E-1,-9.282648563E-2,-3.097915649E-2
1.126514002E1,-6.858730316E-2,-7.976889610E-2,1.813640594E-1
1.128505107E1,1.413953304E-1,-7.470750809E-2,1.760435104E-1
1.130494072E1,1.638185978E-1,-3.738629818E-2,-1.143455505E-1
1.132482748E1,1.731450558E-1,6.965494156E-2,-4.553565979E-1
1.134471705E1,1.832344532E-1,9.869074821E-2,-4.933490753E-1
1.136461801E1,8.944964409E-2,6.613337994E-2,6.952285767E-3
1.138447881E1,3.059005737E-2,2.001798153E-2,1.765470505E-1
1.140439421E1,-4.995918274E-2,9.698867798E-3,-2.976989746E-2
1.142428244E1,-2.282357216E-2,1.441121101E-2,-1.358547211E-1
1.144415772E1,-3.798103333E-2,5.193781853E-2,-1.123313904E-1
1.146404660E1,-6.769943237E-2,4.326307774E-2,-7.399368286E-2
1.148393405E1,-7.361316681E-2,-2.970814705E-3,1.611061096E-1
1.150382219E1,-3.911018372E-2,-9.627223015E-3,1.034278870E-1
1.152371030E1,-4.167127609E-2,5.901181698E-2,-2.363595963E-1
1.154359860E1,1.739764214E-2,4.603397846E-2,-2.660741806E-1
1.156348683E1,-3.397774696E-2,2.727019787E-2,1.566123962E-2
1.158338799E1,-1.025257111E-1,-4.124379158E-2,2.423763275E-1
1.160325750E1,-1.374676228E-1,-6.459987164E-2,2.388315201E-1
1.162316102E1,-1.468348503E-1,-3.613781929E-2,2.243518829E-2
1.164302382E1,-4.674077034E-2,3.966701031E-2,-1.455783844E-1
1.166291228E1,8.156132698E-2,5.327260494E-2,-1.464452744E-1
1.168281601E1,1.274425983E-1,5.052292347E-2,-1.256456375E-1
1.170270387E1,1.304144859E-1,2.420306206E-2,-2.522325516E-1
1.172259075E1,1.334795952E-1,4.657995701E-2,-1.821088791E-1
1.174247894E1,1.057684422E-1,3.888380527E-2,-2.151823044E-1
1.176237969E1,-2.855467796E-2,-3.136014938E-2,-1.232757568E-1
1.178226808E1,-2.500545979E-1,-4.198205471E-2,3.000173569E-1
1.180215602E1,-2.618746758E-1,-1.117507219E-1,4.935379028E-1
1.182204368E1,-1.949715614E-1,-8.125412464E-2,2.837162018E-1
1.184193215E1,-3.242373466E-2,-3.506505489E-2,-6.378173828E-2
1.186182241E1,4.461479187E-2,3.191077709E-2,-2.018070221E-1
1.188171010E1,6.612706184E-2,3.521549702E-2,-1.514911652E-2
1.190159714E1,2.761507034E-2,1.966834068E-2,2.223396301E-2
1.192148749E1,-1.573276520E-2,-2.776503563E-3,-1.500787735E-1
1.194136180E1,6.560349464E-2,-2.105486393E-2,-5.440711975E-2
1.196125022E1,1.030249596E-1,-1.755547523E-2,5.074596405E-2
1.198113845E1,3.728437424E-2,1.082777977E-3,3.620147705E-2
1.200102497E1,-3.638696671E-2,2.225232124E-2,-8.807754517E-2
1.202091539E1,8.142709732E-3,1.546168327E-2,-1.440143585E-2
1.204081073E1,3.088784218E-2,3.216266632E-3,-8.486270905E-2
1.206067568E1,-3.433775902E-2,1.534211636E-2,-2.092723846E-1
1.208059190E1,-2.893018723E-2,-2.036035061E-2,-4.553794861E-2
1.210048049E1,1.502442360E-2,-5.669403076E-2,2.171335220E-1
1.212037279E1,4.581189156E-2,-6.911003590E-2,2.290534973E-1
1.214025690E1,-5.741667747E-2,-3.103709221E-2,-2.987575531E-2
1.216011998E1,-7.495284081E-2,1.122236252E-3,-1.785507202E-1
1.218001895E1,3.405547142E-2,9.773612022E-3,-1.193809509E-1
1.219990819E1,8.931612968E-2,3.398537636E-3,-1.100349426E-2
1.221979483E1,1.208238602E-1,-1.848649979E-2,6.122684479E-2
1.223968431E1,1.005721092E-2,3.022480011E-2,1.020526886E-2
1.225958536E1,-1.015725136E-1,1.308834553E-2,-3.006277084E-1
1.227946068E1,-1.075847149E-1,3.628528118E-2,-1.995458603E-1
1.229932925E1,-2.072238922E-2,-1.304757595E-2,9.841632843E-2
1.231922289E1,4.735946655E-3,-2.593374252E-2,2.279453278E-1
1.233912556E1,-1.637315750E-2,-4.052996635E-3,8.736324310E-2
1.235901313E1,1.634883881E-2,2.962088585E-2,-1.122007370E-1
1.237891523E1,1.062219143E-1,3.689694405E-2,-1.702060699E-1
1.239880313E1,1.000483036E-1,2.405309677E-2,-9.106922150E-2
1.241868904E1,-4.092645645E-2,-1.608884335E-2,1.092281342E-1
1.243856628E1,-7.712841034E-2,-6.348395348E-2,6.742668152E-2
1.245845450E1,1.168203354E-2,-4.175746441E-2,-1.653041840E-1
1.247834098E1,1.386950016E-1,-7.255434990E-3,-1.476039886E-1
1.249823071E1,1.192078590E-1,-3.276431561E-2,9.104728699E-3
1.251811885E1,-6.360054016E-2,-6.785833836E-2,1.592388153E-1
1.253800838E1,-2.033407688E-1,-7.004296780E-2,1.229658127E-1
1.255789501E1,-1.089577675E-1,-3.593850136E-2,4.156970978E-2
1.257779471E1,8.672046661E-2,1.119148731E-2,-9.215545654E-2
1.259768241E1,1.303789616E-1,9.179353714E-3,-6.542873383E-2
1.261757051E1,1.084442139E-1,-1.376378536E-2,-2.513694763E-2
1.263745922E1,-1.279115677E-3,-1.779282093E-2,-7.134056091E-2
1.265733447E1,-4.845952988E-2,-2.309083939E-3,-6.207942963E-2
1.267722269E1,-2.435922623E-2,1.066064835E-2,3.499126434E-2
1.269711076E1,-8.377504349E-2,4.974007607E-3,-5.561637878E-2
1.271700309E1,-1.231749058E-1,-2.482473850E-2,-6.739330292E-2
1.273688879E1,-6.585431099E-2,-2.798926830E-2,8.083152771E-2
1.275676347E1,-3.717803955E-2,2.755117416E-2,1.283168793E-1
1.277669364E1,7.295131683E-3,4.705679417E-2,1.107091904E-1
1.279655184E1,9.103536606E-3,1.420259476E-2,2.008438110E-3
1.281645439E1,-2.734184265E-2,-1.805269718E-2,-1.486577988E-1
1.283634278E1,-2.340984344E-2,-4.562866688E-2,-8.789443970E-2
1.285623108E1,1.756525040E-2,-3.145980835E-2,-5.321025848E-2
1.287611780E1,6.804442406E-2,-2.029180527E-2,6.672573090E-2
1.289600737E1,7.375621796E-2,-3.023159504E-2,6.996822357E-2
1.291589510E1,8.161783218E-3,-3.977358341E-2,5.148887634E-3
1.293577063E1,-6.442070007E-3,-1.832604408E-2,-2.639198303E-2
1.295564311E1,4.991054535E-2,-1.211118698E-2,-7.064819336E-2
1.297553138E1,7.751297951E-2,-1.281142235E-2,-5.492877960E-2
1.299543510E1,5.932068825E-2,2.626562119E-2,-7.039737701E-2
1.301532284E1,3.591179848E-2,7.515847683E-2,-1.065530777E-1
1.303521115E1,1.343250275E-3,7.798993587E-2,-3.280544281E-2
1.305509836E1,-3.515458107E-2,3.448474407E-2,-8.086967468E-2
1.307498845E1,-1.030762196E-1,-2.354371548E-2,-8.062458038E-2
1.309488807E1,-1.676850319E-1,-4.418516159E-2,6.480216980E-2
1.311477638E1,-1.311569214E-1,-1.641094685E-2,1.374807358E-1
1.313464771E1,-5.893325806E-2,2.475667000E-2,1.055774689E-1
1.315454001E1,3.329443932E-2,3.040647507E-2,2.394866943E-2
1.317442160E1,1.287834644E-1,-3.472900391E-2,1.587867737E-2
1.319431638E1,1.138076782E-1,-3.736305237E-2,-1.324558258E-2
1.321420460E1,-3.568410873E-2,-2.084529400E-2,-1.086053848E-1
1.323409169E1,-4.456090927E-2,-4.663038254E-2,-3.058271408E-1
1.325399460E1,8.232426643E-2,3.372550011E-3,-7.962198257E-1
1.327385520E1,1.320378780E-1,8.557236195E-2,4.064903259E-1
1.329377052E1,7.031774521E-2,-1.456565857E-1,8.327140808E-1
1.331365634E1,-2.121851444E-1,-7.352602482E-2,2.615451813E-1
1.333354668E1,-3.406853676E-1,3.137302399E-2,-4.541540146E-1
1.335345912E1,-3.474357128E-1,1.113960743E-1,-5.730028152E-1
1.337330466E1,-2.128129005E-1,1.926323175E-1,1.015787125E-1
1.339319285E1,2.538514137E-1,9.241759777E-2,1.241752625E0
1.341308087E1,5.832784176E-1,-6.980955601E-2,1.638137817E0
1.343295928E1,2.267696857E-1,-1.796621084E-1,7.038536072E-1
1.345285886E1,-2.886047363E-1,-1.186484098E-1,-1.020866394E0
1.347275075E1,-5.027720928E-1,2.143657207E-2,-2.026856899E0
1.349263747E1,-2.337033749E-1,8.962857723E-2,-1.657667160E0
1.351252557E1,2.065751553E-1,1.563028097E-1,-5.258712769E-1
1.353241388E1,4.049248695E-1,1.300498247E-1,3.922863007E-1
1.355230202E1,2.696354389E-1,3.269088268E-2,6.727771759E-1
1.357219020E1,-7.001471519E-2,-1.094614267E-1,6.029005051E-1
1.359207945E1,-2.963702679E-1,-1.869868040E-1,2.503185272E-1
1.361196783E1,-3.363211155E-1,-2.022536993E-1,-4.779434204E-2
1.363185626E1,-2.065050602E-1,-1.709079742E-1,-4.688072205E-2
1.365174400E1,2.609467506E-2,-1.078284979E-1,-3.878116608E-2
1.367163239E1,7.934975624E-2,3.367149830E-2,1.439046860E-1
1.369151915E1,1.211881638E-1,3.941106796E-2,8.617305756E-2
1.371140859E1,1.119117737E-1,4.177153111E-2,-9.663391113E-2
1.373129682E1,1.186037064E-2,5.241310596E-2,-1.251010895E-1
1.375118476E1,-1.147525311E-1,5.192101002E-2,-1.273078918E-1
1.377108389E1,-1.650147438E-1,2.843284607E-2,3.589439392E-2
1.379097464E1,-6.207895279E-2,-2.879381180E-3,1.537685394E-1
1.381086249E1,-6.528258324E-2,-1.275813580E-2,1.729974747E-1
1.383073660E1,-4.055047035E-2,-2.775883675E-2,3.674697876E-2
1.385063447E1,5.639767647E-2,-1.717662811E-2,-1.745252609E-1
1.387052664E1,1.305842400E-1,-1.633667946E-2,-1.393194199E-1
1.389041332E1,2.242798805E-1,7.482767105E-4,2.704524994E-2
1.391030288E1,3.747212887E-1,-8.392930031E-3,3.914489746E-1
1.393019107E1,5.589263439E-1,-9.567701817E-2,5.910816193E-1
1.395006619E1,5.665130615E-1,-9.995758533E-2,4.102067947E-1
1.396995474E1,4.246230125E-1,-1.040085554E-1,-1.444149017E-2
1.398984301E1,2.230784893E-1,-1.280291080E-1,-3.704977036E-1
1.400973115E1,-8.856534958E-3,-8.063864708E-2,-9.124565125E-1
1.402961897E1,-2.109971046E-1,5.723476410E-2,-1.408456326E0
1.404950870E1,-2.070019245E-1,2.025327682E-1,-1.288872719E0
1.406939570E1,6.766319275E-3,1.956574917E-1,-5.424690247E-1
1.408927754E1,1.610324383E-1,1.223578453E-1,2.969417572E-1
1.410916593E1,-4.458355904E-2,6.029486656E-3,6.904726028E-1
1.412907084E1,-4.067244530E-1,-7.700717449E-2,4.921665192E-1
1.414896081E1,-6.934909821E-1,-7.854402065E-2,1.812095642E-1
1.416883662E1,-8.138892651E-1,-5.031979084E-2,1.438522339E-1
1.418872355E1,-7.200710773E-1,8.970975876E-3,2.958326340E-1
1.420861283E1,-5.301332474E-1,9.007728100E-2,4.778699875E-1
1.422850077E1,-3.626611233E-1,1.661200523E-1,4.722967148E-1
1.424838891E1,-2.466816902E-1,2.085760832E-1,1.522550583E-1
1.426827604E1,-2.703526020E-1,2.085889578E-1,-7.685565948E-2
1.428816540E1,-1.924979687E-1,1.546201706E-1,-3.988170624E-2
1.430805408E1,-9.230446815E-2,7.325303555E-2,8.619976044E-2
1.432794153E1,-6.817913055E-2,-6.932258606E-3,1.226959229E-1
1.434784114E1,-9.217262268E-4,-5.928826332E-2,1.745986938E-2
1.436772933E1,1.328921318E-1,-7.437825203E-2,-1.221342087E-1
1.438761694E1,2.306208611E-1,-7.585239410E-2,-1.250343323E-1
1.440750562E1,3.049755096E-1,-8.216261864E-2,-8.983135223E-2
1.442737744E1,3.259441853E-1,-1.283510923E-1,-7.972717285E-3
1.444726937E1,2.972486019E-1,-1.217091084E-1,-4.618453979E-2
1.446715759E1,2.749018669E-1,-1.063581705E-1,-1.865940094E-1
1.448704676E1,3.407299519E-1,-6.972908974E-2,-3.924827576E-1
1.450693518E1,4.058470726E-1,-2.739191055E-2,-3.828296661E-1
1.452682353E1,3.532495499E-1,-2.876508236E-2,-1.276235580E-1
1.454671155E1,2.014861107E-1,-5.949616432E-2,6.837463379E-2
1.456659974E1,4.457354546E-2,-6.362104416E-2,8.581924438E-2
1.458650139E1,-7.609605789E-3,-5.641961098E-2,6.280326843E-2
1.460638428E1,-6.675481796E-3,-3.863251209E-2,1.276760101E-1
1.462627686E1,8.021950722E-2,-2.563405037E-2,2.004098892E-1
1.464616513E1,-4.867005348E-2,-3.527283669E-3,1.508693695E-1
1.466603895E1,-1.960198879E-1,-8.974194527E-3,-7.940864563E-2
1.468592872E1,-2.565619946E-1,1.402962208E-2,-3.142929077E-1
1.470581662E1,-1.978847980E-1,5.582201481E-2,-3.491401672E-1
1.472570496E1,-9.024190903E-2,7.643878460E-2,-1.965618134E-2
1.474559323E1,-7.510924339E-2,6.976962090E-2,2.736625671E-1
1.476549407E1,-1.144673824E-1,4.946994781E-2,1.934337616E-1
1.478538014E1,-2.505609989E-1,2.438402176E-2,1.805496216E-2
1.480525156E1,-2.753210068E-1,-7.365942001E-4,-3.467369080E-2
1.482512534E1,-1.437962055E-1,-4.123210907E-3,-3.019714355E-2
1.484504489E1,-8.643507957E-2,5.081653595E-3,1.754407883E-1
1.486493515E1,-6.342005730E-2,4.582405090E-3,1.627683640E-1
1.488482346E1,8.545351028E-2,-1.339995861E-2,-9.552288055E-2
1.490469825E1,2.387354374E-1,-4.064130783E-2,-7.214355469E-2
1.492458656E1,9.301757812E-2,-9.526252747E-3,-9.188652039E-3
1.494447454E1,-1.801490784E-2,2.809762955E-4,-9.972858429E-2
1.496436272E1,-3.165268898E-2,-1.465153694E-2,-1.757488251E-1
1.498425107E1,-1.872301102E-3,-2.346754074E-3,-1.319952011E-1
1.500413918E1,9.900879860E-2,-5.943298340E-3,-2.280235291E-3
1.502402585E1,1.288363934E-1,-3.187489510E-2,6.922054291E-2
1.504391554E1,5.556583405E-2,-4.541325569E-2,-1.213169098E-2
