Time (s),amplitude,frequency
410.5493333333333,17.614534,609.375
410.56,16.196117,609.375
410.5706666666667,8.893136,562.5
410.58133333333336,11.744151,656.25
410.592,16.16633,562.5
410.60266666666666,10.932967,281.25
410.61333333333334,12.200175,421.875
410.624,9.432925,421.875
410.63466666666665,5.1940975,140.625
410.6453333333333,1.9253058,468.75
410.656,2.4045267,281.25
410.6666666666667,1.7883866,187.5
410.6773333333333,2.0423145,562.5
410.688,2.1554427,328.125
410.69866666666667,3.2155528,140.625
410.70933333333335,4.7267556,281.25
410.72,2.5901432,140.625
410.73066666666665,2.3719845,234.375
410.74133333333333,4.4431543,281.25
410.752,4.5644274,281.25
410.7626666666667,4.318866,234.375
410.7733333333333,3.098063,93.75
410.784,4.7090855,93.75
410.79466666666667,4.1718354,281.25
410.80533333333335,5.203383,281.25
410.816,5.9639063,234.375
410.82666666666665,11.396128,375.0
410.83733333333333,27.188196,328.125
410.848,26.587461,421.875
410.8586666666667,27.717207,421.875
410.8693333333333,10.547149,375.0
410.88,21.033224,421.875
410.8906666666667,36.63611,468.75
410.90133333333335,29.031052,421.875
410.912,31.531303,562.5
410.92266666666666,35.785027,562.5
410.93333333333334,40.469963,562.5
410.944,42.767284,562.5
410.95466666666664,40.36127,562.5
410.9653333333333,36.186123,562.5
410.976,19.726358,562.5
410.9866666666667,13.649647,656.25
410.99733333333336,11.089199,656.25
411.008,13.826033,656.25
411.01866666666666,8.663964,656.25
411.02933333333334,6.884989,140.625
411.04,9.127903,281.25
411.05066666666664,7.89409,281.25
411.0613333333333,6.3467617,281.25
411.072,7.9670696,281.25
411.0826666666667,8.658349,281.25
411.0933333333333,4.503153,140.625
411.104,2.79609,93.75
411.11466666666666,3.0937827,562.5
411.12533333333334,2.8674319,93.75
411.136,3.0217676,234.375
411.14666666666665,2.097184,46.875
411.1573333333333,2.2548628,93.75
411.168,2.3151767,562.5
411.1786666666667,2.6530664,140.625
411.1893333333333,1.8435233,421.875
411.2,2.300063,140.625
411.21066666666667,2.1669512,375.0
411.22133333333335,2.605698,281.25
411.232,2.0233603,515.625
411.24266666666665,2.4268997,140.625
411.25333333333333,2.5452707,93.75
411.264,1.5497208,93.75
411.2746666666667,2.3234713,93.75
411.2853333333333,3.2797654,93.75
411.296,2.1897194,46.875
411.3066666666667,1.7837366,46.875
411.31733333333335,2.6101058,93.75
411.328,1.136895,375.0
411.33866666666665,2.0498564,234.375
411.34933333333333,2.1808872,140.625
411.36,2.1373959,140.625
411.3706666666667,2.5105655,46.875
411.3813333333333,1.966965,46.875
411.392,1.7080517,140.625
411.4026666666667,2.0568693,46.875
411.41333333333336,3.0850265,46.875
411.424,3.3188632,93.75
411.43466666666666,2.2306798,421.875
411.44533333333334,3.2850971,375.0
411.456,1.968044,421.875
411.46666666666664,2.2459948,93.75
411.4773333333333,2.1292677,375.0
411.488,3.0137115,93.75
411.4986666666667,3.081416,46.875
411.50933333333336,2.178312,375.0
411.52,2.2655933,328.125
411.53066666666666,2.0603716,234.375
411.54133333333334,3.0180962,93.75
411.552,3.7303083,93.75
411.56266666666664,1.7093546,375.0
411.5733333333333,2.5116017,93.75
411.584,1.8310717,375.0
411.5946666666667,1.7755009,375.0
411.6053333333333,1.8807895,46.875
411.616,1.438418,187.5
411.62666666666667,1.922364,375.0
411.63733333333334,2.3129442,140.625
411.648,9.183655,234.375
411.65866666666665,25.857798,468.75
411.6693333333333,20.567987,281.25
411.68,20.943804,281.25
411.6906666666667,20.138762,281.25
411.7013333333333,24.309534,281.25
411.712,22.568254,281.25
411.72266666666667,23.904877,281.25
411.73333333333335,26.761814,281.25
411.744,27.48913,281.25
411.75466666666665,20.724861,281.25
411.76533333333333,20.997232,281.25
411.776,23.438131,281.25
411.7866666666667,12.41069,234.375
411.7973333333333,13.467198,281.25
411.808,12.923298,140.625
411.8186666666667,12.787649,140.625
411.82933333333335,10.308893,281.25
411.84,5.314651,140.625
411.85066666666665,3.8008745,93.75
411.86133333333333,2.60665,375.0
411.872,3.3138232,281.25
411.8826666666667,5.8025174,281.25
411.8933333333333,5.2378383,281.25
411.904,4.211608,234.375
411.9146666666667,3.7441213,421.875
411.92533333333336,23.263243,375.0
411.936,22.931608,468.75
411.94666666666666,47.904724,562.5
411.95733333333334,51.456017,562.5
411.968,46.463787,562.5
411.97866666666664,27.453968,562.5
411.9893333333333,7.711781,375.0
412.0,6.122843,375.0
412.0106666666667,16.926765,468.75
412.02133333333336,26.036394,421.875
412.032,13.743352,421.875
412.04266666666666,3.9575877,93.75
412.05333333333334,3.7700298,93.75
412.064,2.2505193,515.625
412.07466666666664,2.6060457,93.75
412.0853333333333,2.3504686,281.25
412.096,3.0075378,281.25
412.1066666666667,3.451698,93.75
412.1173333333333,3.4174457,140.625
412.128,3.0596743,93.75
412.13866666666667,2.0117693,421.875
412.14933333333335,9.605755,281.25
412.16,38.2836,375.0
412.17066666666665,35.505074,328.125
412.1813333333333,29.044502,328.125
412.192,23.338974,328.125
412.2026666666667,13.48274,375.0
412.2133333333333,6.5019794,187.5
412.224,5.55988,187.5
412.23466666666667,4.6212645,187.5
412.24533333333335,3.7319877,234.375
412.256,2.7614124,93.75
412.26666666666665,2.3285875,93.75
412.27733333333333,3.0662537,375.0
412.288,1.8941171,187.5
412.2986666666667,3.9418366,375.0
412.3093333333333,1.9739739,328.125
412.32,2.4706848,187.5
412.3306666666667,2.779119,234.375
412.34133333333335,2.050667,93.75
412.352,3.7517128,93.75
412.36266666666666,1.8449496,93.75
412.37333333333333,2.6945486,281.25
412.384,2.6125977,234.375
412.3946666666667,3.1383579,140.625
412.4053333333333,2.0745938,656.25
412.416,1.9893184,656.25
412.4266666666667,2.1374521,93.75
412.43733333333336,3.0906327,93.75
412.448,2.4625423,46.875
412.45866666666666,1.5756266,93.75
412.46933333333334,1.3913435,656.25
412.48,3.3664353,187.5
412.49066666666664,2.3249323,281.25
412.5013333333333,2.0212786,46.875
412.512,2.7740304,281.25
412.5226666666667,2.378772,281.25
412.53333333333336,2.2751691,421.875
412.544,4.7175894,234.375
412.55466666666666,3.1407814,281.25
412.56533333333334,3.4471269,234.375
412.576,3.897735,281.25
412.58666666666664,2.66175,281.25
412.5973333333333,2.222552,93.75
412.608,3.1835546,234.375
412.6186666666667,2.1850808,234.375
412.6293333333333,1.8579053,187.5
412.64,1.7878122,140.625
412.65066666666667,1.5440412,234.375
412.66133333333335,3.0007563,234.375
412.672,3.7866259,93.75
412.68266666666665,3.6439874,234.375
412.6933333333333,2.8263059,234.375
412.704,2.6979399,46.875
412.7146666666667,1.8989497,46.875
412.7253333333333,1.5870888,187.5
412.736,2.4487634,234.375
412.74666666666667,2.8070595,234.375
412.75733333333335,3.339037,46.875
412.768,4.032362,93.75
412.77866666666665,2.9041712,234.375
412.78933333333333,1.4355954,375.0
412.8,4.0171123,187.5
412.8106666666667,19.297691,328.125
412.8213333333333,27.536442,328.125
412.832,31.60299,328.125
412.8426666666667,30.719873,328.125
412.85333333333335,34.741062,375.0
412.864,39.06485,375.0
412.87466666666666,35.830795,375.0
412.88533333333334,32.03333,375.0
412.896,32.59173,375.0
412.9066666666667,35.31715,375.0
412.9173333333333,42.070805,375.0
412.928,41.567825,375.0
412.9386666666667,37.29766,421.875
412.94933333333336,33.919323,375.0
412.96,22.664701,375.0
412.97066666666666,13.581383,187.5
412.98133333333334,8.535475,187.5
412.992,4.1617894,187.5
413.00266666666664,3.9105384,375.0
413.0133333333333,3.4085357,375.0
413.024,3.3125885,468.75
413.0346666666667,3.0606568,421.875
413.04533333333336,4.98132,375.0
413.056,3.2070744,375.0
413.06666666666666,2.7040045,375.0
413.07733333333334,2.8266175,46.875
413.088,2.0712636,468.75
413.09866666666665,12.914819,328.125
413.1093333333333,20.51573,375.0
413.12,18.906738,515.625
413.1306666666667,20.078712,468.75
413.1413333333333,11.807022,328.125
413.152,12.248215,375.0
413.16266666666667,23.046928,328.125
413.17333333333335,22.327202,375.0
413.184,24.61205,468.75
413.19466666666665,34.562862,328.125
413.20533333333333,30.005766,468.75
413.216,30.443348,421.875
413.2266666666667,41.95169,421.875
413.2373333333333,43.484764,421.875
413.248,42.14412,468.75
413.25866666666667,39.31946,421.875
413.26933333333335,50.914963,421.875
413.28,45.4309,421.875
413.29066666666665,50.13351,421.875
413.30133333333333,52.33317,421.875
413.312,52.21289,421.875
413.3226666666667,52.01656,421.875
413.3333333333333,45.00779,421.875
413.344,45.61736,421.875
413.3546666666667,50.245834,421.875
413.36533333333335,49.277424,421.875
413.376,51.12633,421.875
413.38666666666666,45.969296,421.875
413.39733333333334,40.069073,421.875
413.408,48.206566,375.0
413.41866666666664,48.865616,421.875
413.4293333333333,33.4879,375.0
413.44,32.84961,421.875
413.4506666666667,11.943466,375.0
413.46133333333336,21.141579,421.875
413.472,20.435047,421.875
413.48266666666666,15.055982,421.875
413.49333333333334,16.223856,421.875
413.504,11.928431,140.625
413.51466666666664,8.550271,140.625
413.5253333333333,8.422544,140.625
413.536,8.363174,187.5
413.5466666666667,6.6698613,281.25
413.55733333333336,7.606251,93.75
413.568,6.9013896,421.875
413.57866666666666,3.2000196,140.625
413.58933333333334,5.7670517,375.0
413.6,2.9791267,421.875
413.61066666666665,3.1665757,375.0
413.6213333333333,2.7638948,421.875
413.632,3.5865498,93.75
413.6426666666667,2.1374948,375.0
413.6533333333333,2.23534,375.0
413.664,3.0083318,281.25
413.67466666666667,2.925704,93.75
413.68533333333335,7.45657,656.25
413.696,6.777981,656.25
413.70666666666665,1.9021332,187.5
413.71733333333333,2.3000183,468.75
413.728,1.95272,46.875
413.7386666666667,3.2376637,375.0
413.7493333333333,3.4552357,93.75
413.76,3.8645227,93.75
413.77066666666667,3.161563,46.875
413.78133333333335,4.231079,93.75
413.792,2.973753,46.875
413.80266666666665,2.961204,187.5
413.81333333333333,2.1211421,234.375
413.824,2.0710104,46.875
413.8346666666667,2.867778,234.375
413.8453333333333,2.08192,46.875
413.856,2.3664503,234.375
413.8666666666667,2.7369814,93.75
413.87733333333335,3.4617815,93.75
413.888,3.1160853,93.75
413.89866666666666,1.8083194,46.875
413.90933333333334,3.0337632,93.75
413.92,3.654283,140.625
413.93066666666664,1.8640321,93.75
413.9413333333333,1.1936127,93.75
413.952,1.7241626,187.5
413.9626666666667,2.411743,375.0
413.97333333333336,2.4436038,93.75
413.984,2.6940813,375.0
413.99466666666666,2.7284322,140.625
414.00533333333334,2.5072088,93.75
414.016,1.9849776,93.75
414.02666666666664,2.2706397,375.0
414.0373333333333,15.831459,421.875
414.048,17.716345,375.0
414.0586666666667,24.886127,421.875
414.06933333333336,24.172792,421.875
414.08,19.526588,281.25
414.09066666666666,17.623924,281.25
414.10133333333334,11.387837,421.875
414.112,9.024807,421.875
414.12266666666665,8.532918,140.625
414.1333333333333,8.021761,140.625
414.144,4.997117,140.625
414.1546666666667,3.789455,140.625
414.1653333333333,4.953702,4031.25
414.176,3.4175696,140.625
414.18666666666667,3.919409,3984.375
414.19733333333335,3.566326,140.625
414.208,8.267208,140.625
414.21866666666665,10.628244,140.625
414.22933333333333,15.136608,328.125
414.24,24.965189,328.125
414.2506666666667,38.078423,328.125
414.2613333333333,31.352264,421.875
414.272,55.4937,375.0
414.28266666666667,77.12404,375.0
414.29333333333335,66.55944,375.0
414.304,61.34632,375.0
414.31466666666665,62.738953,375.0
414.32533333333333,37.603146,421.875
414.336,28.842869,421.875
414.3466666666667,27.46401,281.25
414.3573333333333,24.577505,281.25
414.368,11.304862,281.25
414.3786666666667,7.770879,140.625
414.38933333333335,5.5463905,140.625
414.4,4.930865,281.25
414.41066666666666,4.189988,281.25
414.42133333333334,5.395324,281.25
414.432,3.2121253,281.25
414.44266666666664,2.4532495,46.875
414.4533333333333,4.6592474,93.75
414.464,7.176261,234.375
414.4746666666667,30.751575,328.125
414.48533333333336,28.22108,281.25
414.496,30.686396,281.25
414.50666666666666,18.117798,281.25
414.51733333333334,18.432894,281.25
414.528,19.936213,281.25
414.53866666666664,18.86744,281.25
414.5493333333333,17.854612,281.25
414.56,21.433144,281.25
414.5706666666667,21.233122,421.875
414.58133333333336,19.973625,421.875
414.592,17.695286,375.0
414.60266666666666,13.549532,375.0
414.61333333333334,12.305127,140.625
414.624,9.957034,140.625
414.63466666666665,7.6870193,140.625
414.6453333333333,7.2776337,281.25
414.656,7.845702,4828.125
414.6666666666667,3.4540408,4734.375
414.6773333333333,2.781841,5953.125
414.688,3.0104458,93.75
414.69866666666667,2.6231997,281.25
414.70933333333335,11.67116,187.5
414.72,17.30087,281.25
414.73066666666665,19.06039,281.25
414.74133333333333,18.107304,281.25
414.752,17.949404,281.25
414.7626666666667,18.964327,281.25
414.7733333333333,19.980354,281.25
414.784,16.148426,281.25
414.79466666666667,16.306051,281.25
414.80533333333335,20.862522,281.25
414.816,22.525738,281.25
414.82666666666665,22.373188,281.25
414.83733333333333,20.86191,281.25
414.848,22.138756,281.25
414.8586666666667,23.354698,281.25
414.8693333333333,23.796732,281.25
414.88,20.275885,281.25
414.8906666666667,16.653833,281.25
414.90133333333335,13.989255,281.25
414.912,33.941036,421.875
414.92266666666666,53.65128,421.875
414.93333333333334,51.12155,421.875
414.944,44.184677,421.875
414.95466666666664,37.27264,421.875
414.9653333333333,37.392273,421.875
414.976,33.68508,421.875
414.9866666666667,30.920902,421.875
414.99733333333336,25.186857,375.0
415.008,24.59101,515.625
415.01866666666666,25.141773,515.625
415.02933333333334,27.315895,515.625
415.04,28.038692,515.625
415.05066666666664,31.513544,515.625
415.0613333333333,38.35733,515.625
415.072,42.012478,515.625
415.0826666666667,43.55524,515.625
415.0933333333333,44.32539,515.625
415.104,46.055996,515.625
415.11466666666666,46.71467,515.625
415.12533333333334,30.198923,468.75
415.136,25.602795,515.625
415.14666666666665,23.850267,468.75
415.1573333333333,22.26786,609.375
415.168,21.61285,609.375
415.1786666666667,25.457869,609.375
415.1893333333333,36.511337,562.5
415.2,26.293842,515.625
415.21066666666667,19.194212,609.375
415.22133333333335,17.55171,562.5
415.232,5.721085,609.375
415.24266666666665,5.599201,515.625
415.25333333333333,4.182745,375.0
415.264,3.8080544,93.75
415.2746666666667,1.8224767,515.625
415.2853333333333,2.5462334,234.375
415.296,2.4081664,93.75
415.3066666666667,2.5412347,234.375
415.31733333333335,2.6459136,234.375
415.328,2.4445488,46.875
415.33866666666665,3.5980499,46.875
415.34933333333333,2.3440125,93.75
415.36,3.3024247,234.375
415.3706666666667,3.2881374,281.25
415.3813333333333,1.9537927,93.75
415.392,3.4902332,562.5
415.4026666666667,3.1358757,281.25
415.41333333333336,1.969226,46.875
415.424,2.5632973,421.875
415.43466666666666,2.5585554,468.75
415.44533333333334,2.0051355,46.875
415.456,5.185205,93.75
415.46666666666664,17.313633,468.75
415.4773333333333,31.028336,515.625
415.488,45.726116,468.75
415.4986666666667,49.996742,421.875
415.50933333333336,27.920904,375.0
415.52,16.204023,421.875
415.53066666666666,10.020327,140.625
415.54133333333334,8.702655,140.625
415.552,8.382294,140.625
415.56266666666664,9.8337755,281.25
415.5733333333333,15.152194,281.25
415.584,23.729246,421.875
415.5946666666667,25.66235,375.0
415.6053333333333,14.041251,375.0
415.616,14.266658,281.25
415.62666666666667,12.31484,281.25
415.63733333333334,15.962125,281.25
415.648,18.062561,281.25
415.65866666666665,23.284914,421.875
415.6693333333333,24.714542,421.875
415.68,25.460443,421.875
415.6906666666667,22.860441,421.875
415.7013333333333,16.120571,421.875
415.712,9.194542,140.625
415.72266666666667,7.2727656,140.625
415.73333333333335,4.9386144,93.75
415.744,3.2122793,5812.5
415.75466666666665,3.2448065,5859.375
415.76533333333333,4.155437,5812.5
415.776,2.408868,375.0
415.7866666666667,2.119288,281.25
415.7973333333333,3.3563726,140.625
415.808,3.2631776,140.625
415.8186666666667,3.4342718,281.25
415.82933333333335,9.886972,234.375
415.84,16.759888,281.25
415.85066666666665,17.826502,281.25
415.86133333333333,17.0754,281.25
415.872,18.481382,281.25
415.8826666666667,17.5225,281.25
415.8933333333333,16.056278,281.25
415.904,12.4405985,281.25
415.9146666666667,11.263684,140.625
415.92533333333336,13.604967,515.625
415.936,16.997042,515.625
415.94666666666666,20.613047,515.625
415.95733333333334,22.909142,515.625
415.968,17.121376,515.625
415.97866666666664,27.853004,375.0
415.9893333333333,37.776497,375.0
416.0,40.89885,375.0
416.0106666666667,32.189926,375.0
416.02133333333336,23.621405,375.0
416.032,24.630726,375.0
416.04266666666666,28.021845,375.0
416.05333333333334,38.757927,375.0
416.064,36.164684,375.0
416.07466666666664,25.473751,515.625
416.0853333333333,31.568758,515.625
416.096,37.962986,609.375
416.1066666666667,46.733936,609.375
416.1173333333333,51.213802,609.375
416.128,50.721535,609.375
416.13866666666667,36.39242,609.375
416.14933333333335,27.058662,515.625
416.16,31.303759,515.625
416.17066666666665,24.77072,375.0
416.1813333333333,23.081322,375.0
416.192,23.412186,375.0
416.2026666666667,15.790124,375.0
416.2133333333333,8.679881,93.75
416.224,4.1921816,140.625
416.23466666666667,4.7711625,187.5
416.24533333333335,3.8371928,375.0
416.256,6.5260315,375.0
416.26666666666665,6.467946,375.0
416.27733333333333,9.916966,375.0
416.288,19.00951,375.0
416.2986666666667,19.626068,375.0
416.3093333333333,21.262613,375.0
416.32,23.869339,375.0
416.3306666666667,20.897238,375.0
416.34133333333335,17.089764,375.0
416.352,19.904951,375.0
416.36266666666666,16.124043,375.0
416.37333333333333,16.42027,421.875
416.384,14.863906,328.125
416.3946666666667,8.719335,375.0
416.4053333333333,5.4258037,375.0
416.416,6.070006,281.25
416.4266666666667,3.9166353,187.5
416.43733333333336,5.1128907,328.125
416.448,8.320882,421.875
416.45866666666666,18.110289,375.0
416.46933333333334,18.772203,375.0
416.48,9.008527,515.625
416.49066666666664,7.130578,234.375
416.5013333333333,6.655583,234.375
416.512,4.735864,234.375
416.5226666666667,4.409015,375.0
416.53333333333336,6.224688,140.625
416.544,8.761053,281.25
416.55466666666666,3.7920177,234.375
416.56533333333334,6.1355925,140.625
416.576,8.588952,656.25
416.58666666666664,13.944914,656.25
416.5973333333333,16.818932,656.25
416.608,21.90691,656.25
416.6186666666667,18.736063,656.25
416.6293333333333,14.221537,656.25
416.64,13.090438,609.375
416.65066666666667,7.4074955,609.375
416.66133333333335,5.7692204,609.375
416.672,6.594283,703.125
416.68266666666665,8.504206,703.125
416.6933333333333,10.997202,656.25
416.704,8.770948,703.125
416.7146666666667,8.062665,656.25
416.7253333333333,9.004424,656.25
416.736,8.038198,656.25
416.74666666666667,8.303701,703.125
416.75733333333335,6.891918,703.125
416.768,2.4518738,703.125
416.77866666666665,4.4149437,656.25
416.78933333333333,3.3229978,93.75
416.8,2.6825113,656.25
416.8106666666667,2.68674,93.75
416.8213333333333,5.1970434,281.25
416.832,7.1954765,656.25
416.8426666666667,6.2938857,609.375
416.85333333333335,4.796586,187.5
416.864,9.40089,656.25
416.87466666666666,10.638193,609.375
416.88533333333334,11.557855,609.375
416.896,5.1715484,375.0
416.9066666666667,4.581275,656.25
416.9173333333333,2.2554212,328.125
416.928,2.2508526,421.875
416.9386666666667,1.3383659,375.0
416.94933333333336,1.9289426,187.5
416.96,2.1376545,46.875
416.97066666666666,3.9613714,328.125
416.98133333333334,1.6038519,93.75
416.992,2.261604,375.0
417.00266666666664,3.3044274,187.5
417.0133333333333,3.8629482,187.5
417.024,7.9599977,328.125
417.0346666666667,18.178474,515.625
417.04533333333336,27.394192,468.75
417.056,23.665695,468.75
417.06666666666666,16.216833,421.875
417.07733333333334,15.886738,421.875
417.088,13.227444,421.875
417.09866666666665,9.327249,187.5
417.1093333333333,9.583554,187.5
417.12,6.272817,187.5
417.1306666666667,8.18495,375.0
417.1413333333333,10.34008,187.5
417.152,9.155611,187.5
417.16266666666667,6.2386327,187.5
417.17333333333335,4.996094,187.5
417.184,6.2191772,187.5
417.19466666666665,5.2721367,187.5
417.20533333333333,5.514883,375.0
417.216,4.827261,328.125
417.2266666666667,2.3679707,375.0
417.2373333333333,2.4169998,93.75
417.248,2.9459426,187.5
417.25866666666667,3.9292538,93.75
417.26933333333335,3.9843252,234.375
417.28,3.3663402,93.75
417.29066666666665,2.671458,46.875
417.30133333333333,3.341061,46.875
417.312,2.9454732,46.875
417.3226666666667,3.5941222,140.625
417.3333333333333,3.3049207,328.125
417.344,4.4338984,328.125
417.3546666666667,6.0581074,234.375
417.36533333333335,7.1437187,328.125
417.376,7.9355135,328.125
417.38666666666666,9.409026,328.125
417.39733333333334,13.226782,328.125
417.408,12.888167,328.125
417.41866666666664,15.054678,328.125
417.4293333333333,16.088095,421.875
417.44,21.50161,328.125
417.4506666666667,27.488436,468.75
417.46133333333336,21.939539,421.875
417.472,23.43004,468.75
417.48266666666666,26.73158,468.75
417.49333333333334,15.969295,468.75
417.504,12.427796,234.375
417.51466666666664,13.286287,234.375
417.5253333333333,18.74767,234.375
417.536,19.047491,328.125
417.5466666666667,20.137497,234.375
417.55733333333336,11.836221,375.0
417.568,19.373466,328.125
417.57866666666666,15.2022085,234.375
417.58933333333334,14.804071,468.75
417.6,15.681585,703.125
417.61066666666665,21.123894,656.25
417.6213333333333,18.643019,562.5
417.632,20.148745,656.25
417.6426666666667,17.086296,656.25
417.6533333333333,19.89382,375.0
417.664,12.057773,375.0
417.67466666666667,14.262899,421.875
417.68533333333335,13.734029,375.0
417.696,10.519447,656.25
417.70666666666665,13.481762,656.25
417.71733333333333,12.640639,656.25
417.728,11.789083,609.375
417.7386666666667,11.642818,609.375
417.7493333333333,9.921661,375.0
417.76,9.583442,515.625
417.77066666666667,12.8537,515.625
417.78133333333335,12.374603,562.5
417.792,13.478631,468.75
417.80266666666665,18.087214,468.75
417.81333333333333,24.035826,468.75
417.824,31.30397,515.625
417.8346666666667,42.12748,515.625
417.8453333333333,42.210552,515.625
417.856,41.787598,515.625
417.8666666666667,28.13258,421.875
417.87733333333335,28.196342,421.875
417.888,24.116167,375.0
417.89866666666666,23.95776,375.0
417.90933333333334,24.486465,375.0
417.92,27.885725,375.0
417.93066666666664,31.369112,375.0
417.9413333333333,34.62679,375.0
417.952,23.531782,375.0
417.9626666666667,14.337736,468.75
417.97333333333336,5.492049,140.625
417.984,3.8468986,375.0
417.99466666666666,4.2839413,515.625
418.00533333333334,4.644286,515.625
418.016,2.9838853,187.5
418.02666666666664,4.282036,93.75
418.0373333333333,3.2070508,234.375
418.048,10.9488325,468.75
418.0586666666667,27.942575,421.875
418.06933333333336,26.337538,375.0
418.08,21.078163,375.0
418.09066666666666,12.361793,375.0
418.10133333333334,14.502726,234.375
418.112,14.31308,375.0
418.12266666666665,10.73937,234.375
418.1333333333333,13.589908,234.375
418.144,11.139991,375.0
418.1546666666667,12.100118,234.375
418.1653333333333,13.288315,234.375
418.176,11.461733,375.0
418.18666666666667,11.699563,468.75
418.19733333333335,13.599245,468.75
418.208,15.066832,375.0
418.21866666666665,17.523079,328.125
418.22933333333333,19.592129,375.0
418.24,14.664599,328.125
418.2506666666667,5.124224,421.875
418.2613333333333,3.7820823,281.25
418.272,3.0033307,93.75
418.28266666666667,2.8994367,187.5
418.29333333333335,3.8268683,234.375
418.304,13.170667,468.75
418.31466666666665,28.34175,468.75
418.32533333333333,32.148624,468.75
418.336,25.282156,468.75
418.3466666666667,22.07748,468.75
418.3573333333333,18.824179,468.75
418.368,11.112196,421.875
418.3786666666667,10.669126,421.875
418.38933333333335,9.116078,421.875
418.4,11.034688,421.875
418.41066666666666,10.7935,328.125
418.42133333333334,11.771492,421.875
418.432,13.472452,421.875
418.44266666666664,14.834467,421.875
418.4533333333333,6.517,187.5
418.464,12.589414,328.125
418.4746666666667,12.788423,328.125
418.48533333333336,11.9155245,328.125
418.496,10.449463,328.125
418.50666666666666,11.663198,375.0
418.51733333333334,13.698676,328.125
418.528,15.736738,328.125
418.53866666666664,17.613607,328.125
418.5493333333333,18.232334,328.125
418.56,18.12177,328.125
418.5706666666667,16.693258,328.125
418.58133333333336,14.452148,328.125
418.592,5.554217,187.5
418.60266666666666,3.4152584,93.75
418.61333333333334,2.655377,187.5
418.624,2.7542844,187.5
418.63466666666665,3.0267248,515.625
418.6453333333333,2.4783964,421.875
418.656,3.4047885,93.75
418.6666666666667,4.8089995,93.75
418.6773333333333,3.6469226,93.75
418.688,2.8287723,234.375
418.69866666666667,5.7226467,375.0
418.70933333333335,12.698581,375.0
418.72,8.578752,234.375
418.73066666666665,8.681775,468.75
418.74133333333333,10.895386,421.875
418.752,11.407434,421.875
418.7626666666667,12.33149,421.875
418.7733333333333,14.090882,421.875
418.784,18.240826,421.875
418.79466666666667,20.089512,421.875
418.80533333333335,24.219427,421.875
418.816,25.394503,421.875
418.82666666666665,22.633364,421.875
418.83733333333333,20.725695,421.875
418.848,15.722068,421.875
418.8586666666667,15.480786,515.625
418.8693333333333,16.986015,515.625
418.88,18.9873,515.625
418.8906666666667,18.557398,515.625
418.90133333333335,18.374212,515.625
418.912,17.317425,515.625
418.92266666666666,16.965199,515.625
418.93333333333334,15.459251,515.625
418.944,16.814781,421.875
418.95466666666664,16.547087,421.875
418.9653333333333,13.303012,421.875
418.976,10.728685,421.875
418.9866666666667,9.316764,421.875
418.99733333333336,8.039751,328.125
419.008,6.6994348,328.125
419.01866666666666,9.564411,328.125
419.02933333333334,11.528216,328.125
419.04,12.550077,421.875
419.05066666666664,14.184683,421.875
419.0613333333333,15.848777,421.875
419.072,16.809021,421.875
419.0826666666667,18.060638,421.875
419.0933333333333,19.051325,421.875
419.104,17.863396,421.875
419.11466666666666,18.858328,421.875
419.12533333333334,18.3603,421.875
419.136,15.581764,421.875
419.14666666666665,12.635845,421.875
419.1573333333333,9.88733,328.125
419.168,8.7992735,281.25
419.1786666666667,5.1289625,421.875
419.1893333333333,6.4285564,234.375
419.2,7.2427926,234.375
419.21066666666667,6.088304,328.125
419.22133333333335,6.632187,328.125
419.232,8.185172,187.5
419.24266666666665,9.163948,93.75
419.25333333333333,5.2066174,93.75
419.264,6.840155,328.125
419.2746666666667,6.9589143,421.875
419.2853333333333,8.804013,421.875
419.296,6.299629,234.375
419.3066666666667,3.8080242,421.875
419.31733333333335,3.0455487,140.625
419.328,3.4726846,46.875
419.33866666666665,3.603098,46.875
419.34933333333333,2.5403736,609.375
419.36,2.3133452,609.375
419.3706666666667,2.89199,281.25
419.3813333333333,3.5365312,93.75
419.392,3.9282968,421.875
419.4026666666667,3.5866265,468.75
419.41333333333336,6.394904,468.75
419.424,10.996964,468.75
419.43466666666666,10.4464855,421.875
419.44533333333334,9.954513,562.5
419.456,12.598043,515.625
419.46666666666664,14.820738,515.625
419.4773333333333,10.771725,515.625
419.488,8.205391,656.25
419.4986666666667,7.762072,234.375
419.50933333333336,7.6640015,187.5
419.52,7.4765353,421.875
419.53066666666666,8.448493,328.125
419.54133333333334,6.974327,328.125
419.552,5.7270346,421.875
419.56266666666664,7.0851316,328.125
419.5733333333333,5.443799,234.375
419.584,7.973542,187.5
419.5946666666667,10.28021,328.125
419.6053333333333,8.268288,328.125
419.616,7.0549498,328.125
419.62666666666667,4.5743566,93.75
419.63733333333334,7.671721,234.375
419.648,7.020284,234.375
419.65866666666665,6.082234,187.5
419.6693333333333,6.265229,234.375
419.68,6.71544,187.5
419.6906666666667,4.0386086,375.0
419.7013333333333,3.008359,234.375
419.712,5.1366405,187.5
419.72266666666667,5.6003346,375.0
419.73333333333335,3.7383149,421.875
419.744,3.9112778,421.875
419.75466666666665,5.9868946,187.5
419.76533333333333,7.365577,421.875
419.776,8.631089,187.5
419.7866666666667,7.973407,187.5
419.7973333333333,10.136268,234.375
419.808,9.68069,187.5
419.8186666666667,8.192697,281.25
419.82933333333335,8.379704,234.375
419.84,5.8898983,187.5
419.85066666666665,5.5372286,93.75
